,Type,Date,Ticker,Position,Price,PnL,ROE,Trade_Length,Cumm,DD
27,BUY ORDER,01-10-2015,MICR.BO,1,30.95,,,,,
28,BUY ORDER,05-10-2015,MICR.BO,1,30.95,,,,,
29,BUY ORDER,06-10-2015,MICR.BO,1,30.95,,,,,
30,BUY ORDER,07-10-2015,MICR.BO,1,30.95,,,,,
31,BUY ORDER,08-10-2015,MICR.BO,1,30.95,,,,,
32,BUY ORDER,09-10-2015,MICR.BO,1,30.95,,,,,
33,BUY ORDER,12-10-2015,MICR.BO,1,30.95,,,,,
34,BUY ORDER,13-10-2015,MICR.BO,1,30.95,,,,,
35,BUY TRADE,14-10-2015,MICR.BO,1,30.95,,,,,
36,SELL ORDER,14-10-2015,MICR.BO,-1,25.1,,,,,
37,SELL ORDER,15-10-2015,MICR.BO,-1,25.1,,,,,
38,SELL ORDER,16-10-2015,MICR.BO,-1,25.1,,,,,
39,SELL ORDER,19-10-2015,MICR.BO,-1,25.1,,,,,
40,SELL ORDER,20-10-2015,MICR.BO,-1,25.1,,,,,
41,SELL ORDER,21-10-2015,MICR.BO,-1,25.1,,,,,
42,SELL ORDER,23-10-2015,MICR.BO,-1,25.1,,,,,
43,SELL ORDER,26-10-2015,MICR.BO,-1,25.1,,,,,
44,SELL ORDER,27-10-2015,MICR.BO,-1,25.1,,,,,
45,SELL ORDER,28-10-2015,MICR.BO,-1,25.1,,,,,
46,SELL ORDER,29-10-2015,MICR.BO,-1,25.1,,,,,
47,SELL ORDER,30-10-2015,MICR.BO,-1,25.1,,,,,
48,SELL ORDER,02-11-2015,MICR.BO,-1,25.1,,,,,
49,SELL ORDER,03-11-2015,MICR.BO,-1,25.1,,,,,
50,SELL ORDER,04-11-2015,MICR.BO,-1,25.1,,,,,
51,SELL ORDER,05-11-2015,MICR.BO,-1,25.1,,,,,
52,SELL ORDER,06-11-2015,MICR.BO,-1,25.1,,,,,
53,SELL ORDER,09-11-2015,MICR.BO,-1,25.1,,,,,
54,SELL ORDER,10-11-2015,MICR.BO,-1,25.1,,,,,
55,SELL ORDER,11-11-2015,MICR.BO,-1,28.6,,,,,
56,SELL ORDER,13-11-2015,MICR.BO,-1,28.6,,,,,
57,SELL TRADE,16-11-2015,MICR.BO,-1,28.6,,,,,
58,HISAB,16-11-2015,MICR.BO,LONG,29.0,-2.35,-6.3,21.0,-2.35,0.0
59,BUY ORDER,16-11-2015,MICR.BO,1,33.9,,,,,
60,BUY ORDER,17-11-2015,MICR.BO,1,33.9,,,,,
61,BUY ORDER,18-11-2015,MICR.BO,1,33.9,,,,,
62,BUY ORDER,19-11-2015,MICR.BO,1,33.9,,,,,
63,BUY ORDER,20-11-2015,MICR.BO,1,33.9,,,,,
64,BUY ORDER,23-11-2015,MICR.BO,1,33.9,,,,,
65,BUY ORDER,24-11-2015,MICR.BO,1,33.9,,,,,
66,BUY ORDER,26-11-2015,MICR.BO,1,33.9,,,,,
67,BUY ORDER,27-11-2015,MICR.BO,1,33.9,,,,,
68,BUY ORDER,30-11-2015,MICR.BO,1,33.9,,,,,
69,BUY ORDER,01-12-2015,MICR.BO,1,33.9,,,,,
70,BUY ORDER,02-12-2015,MICR.BO,1,33.9,,,,,
71,BUY ORDER,03-12-2015,MICR.BO,1,33.9,,,,,
72,BUY ORDER,04-12-2015,MICR.BO,1,33.9,,,,,
73,BUY ORDER,07-12-2015,MICR.BO,1,33.9,,,,,
74,BUY ORDER,08-12-2015,MICR.BO,1,33.9,,,,,
75,BUY ORDER,09-12-2015,MICR.BO,1,33.9,,,,,
76,BUY ORDER,10-12-2015,MICR.BO,1,33.9,,,,,
77,BUY ORDER,11-12-2015,MICR.BO,1,33.9,,,,,
78,BUY ORDER,14-12-2015,MICR.BO,1,33.9,,,,,
79,BUY ORDER,15-12-2015,MICR.BO,1,33.9,,,,,
80,BUY ORDER,16-12-2015,MICR.BO,1,33.9,,,,,
81,BUY ORDER,17-12-2015,MICR.BO,1,33.9,,,,,
82,BUY ORDER,18-12-2015,MICR.BO,1,33.9,,,,,
83,BUY ORDER,21-12-2015,MICR.BO,1,33.9,,,,,
84,BUY ORDER,22-12-2015,MICR.BO,1,33.9,,,,,
85,BUY ORDER,23-12-2015,MICR.BO,1,33.9,,,,,
86,BUY ORDER,24-12-2015,MICR.BO,1,33.9,,,,,
87,BUY TRADE,28-12-2015,MICR.BO,1,33.9,,,,,
88,SELL ORDER,28-12-2015,MICR.BO,-1,26.6,,,,,
89,SELL ORDER,29-12-2015,MICR.BO,-1,26.6,,,,,
90,SELL ORDER,30-12-2015,MICR.BO,-1,26.6,,,,,
91,SELL ORDER,31-12-2015,MICR.BO,-1,26.6,,,,,
92,SELL ORDER,01-01-2016,MICR.BO,-1,26.6,,,,,
93,SELL ORDER,04-01-2016,MICR.BO,-1,26.6,,,,,
94,SELL ORDER,05-01-2016,MICR.BO,-1,26.6,,,,,
95,SELL ORDER,06-01-2016,MICR.BO,-1,26.6,,,,,
96,SELL ORDER,07-01-2016,MICR.BO,-1,26.6,,,,,
97,SELL ORDER,08-01-2016,MICR.BO,-1,26.6,,,,,
98,SELL ORDER,11-01-2016,MICR.BO,-1,26.6,,,,,
99,SELL ORDER,12-01-2016,MICR.BO,-1,33.5,,,,,
100,SELL TRADE,13-01-2016,MICR.BO,-1,33.5,,,,,
101,HISAB,13-01-2016,MICR.BO,LONG,37.0,-0.4,9.14,12.0,-2.75,0.3999999999999999
102,BUY ORDER,13-01-2016,MICR.BO,1,39.0,,,,,
103,BUY ORDER,14-01-2016,MICR.BO,1,39.0,,,,,
104,BUY ORDER,15-01-2016,MICR.BO,1,39.0,,,,,
105,BUY ORDER,18-01-2016,MICR.BO,1,39.0,,,,,
106,BUY ORDER,19-01-2016,MICR.BO,1,39.0,,,,,
107,BUY ORDER,20-01-2016,MICR.BO,1,39.0,,,,,
108,BUY ORDER,21-01-2016,MICR.BO,1,39.0,,,,,
109,BUY ORDER,22-01-2016,MICR.BO,1,39.0,,,,,
110,BUY ORDER,25-01-2016,MICR.BO,1,39.0,,,,,
111,BUY ORDER,27-01-2016,MICR.BO,1,39.0,,,,,
112,BUY ORDER,28-01-2016,MICR.BO,1,39.0,,,,,
113,BUY ORDER,29-01-2016,MICR.BO,1,39.0,,,,,
114,BUY ORDER,01-02-2016,MICR.BO,1,39.0,,,,,
115,BUY ORDER,02-02-2016,MICR.BO,1,39.0,,,,,
116,BUY ORDER,03-02-2016,MICR.BO,1,39.0,,,,,
117,BUY ORDER,04-02-2016,MICR.BO,1,39.0,,,,,
118,BUY ORDER,05-02-2016,MICR.BO,1,39.0,,,,,
119,BUY ORDER,08-02-2016,MICR.BO,1,39.0,,,,,
120,BUY ORDER,09-02-2016,MICR.BO,1,39.0,,,,,
121,BUY ORDER,10-02-2016,MICR.BO,1,39.0,,,,,
122,BUY ORDER,11-02-2016,MICR.BO,1,39.0,,,,,
123,BUY ORDER,12-02-2016,MICR.BO,1,39.0,,,,,
124,BUY ORDER,15-02-2016,MICR.BO,1,39.0,,,,,
125,BUY ORDER,16-02-2016,MICR.BO,1,39.0,,,,,
126,BUY ORDER,17-02-2016,MICR.BO,1,39.0,,,,,
127,BUY ORDER,18-02-2016,MICR.BO,1,39.0,,,,,
128,BUY ORDER,19-02-2016,MICR.BO,1,39.0,,,,,
129,BUY ORDER,22-02-2016,MICR.BO,1,39.0,,,,,
130,BUY ORDER,23-02-2016,MICR.BO,1,39.0,,,,,
131,BUY ORDER,24-02-2016,MICR.BO,1,39.0,,,,,
132,BUY ORDER,25-02-2016,MICR.BO,1,39.0,,,,,
133,BUY ORDER,26-02-2016,MICR.BO,1,39.0,,,,,
134,BUY ORDER,29-02-2016,MICR.BO,1,39.0,,,,,
135,BUY ORDER,01-03-2016,MICR.BO,1,39.0,,,,,
136,BUY ORDER,02-03-2016,MICR.BO,1,39.0,,,,,
